-10, -13, -15, -16, -14, -10, -6, -3, 0, 3, 7, 10, 11, 10, 9, 6, 4, 1, -10, -13, -15, -16, -14, -11, -7, -4, 0, 3, 7, 8, 10, 10, 9, 6, 3, 0, -2027, 237, 236, 2, 56, 18, 1995, 1667398842757
-9, -12, -15, -16, -14, -10, -6, -2, 0, 3, 7, 9, 11, 10, 8, 6, 4, 2, -9, -13, -16, -17, -15, -11, -8, -4, -1, 2, 6, 7, 8, 9, 8, 5, 3, 0, -2049, 261, 290, -68, 53, 69, 1995, 1667398842937
-8, -12, -15, -16, -14, -10, -6, -2, 1, 4, 7, 10, 11, 9, 8, 6, 4, 1, -10, -14, -16, -18, -16, -12, -8, -5, -1, 1, 5, 7, 8, 8, 7, 5, 2, 0, -1915, 249, 155, -92, 1, -26, 1995, 1667398843146
-9, -13, -15, -16, -13, -9, -5, -2, 1, 4, 7, 10, 11, 10, 9, 7, 4, 2, -10, -14, -16, -17, -16, -13, -9, -5, -1, 1, 5, 6, 8, 8, 7, 5, 3, 0, -2348, 132, 0, -97, 131, -90, 1995, 1667398843380
-9, -12, -15, -16, -14, -11, -7, -4, 0, 4, 8, 11, 14, 14, 12, 8, 5, 1, -6, -9, -13, -15, -15, -13, -9, -6, -2, 1, 6, 8, 11, 13, 10, 7, 3, 0, -2125, -396, 752, 238, 81, -107, 1995, 1667398843539
-8, -11, -13, -15, -14, -12, -8, -5, -2, 1, 4, 8, 11, 10, 9, 6, 4, 1, -7, -10, -13, -14, -13, -10, -6, -3, 0, 4, 8, 9, 11, 11, 9, 6, 3, 0, -1556, -208, 216, 72, 71, -117, 1995, 1667398843751
-14, -17, -19, -20, -17, -13, -8, -5, -1, 2, 5, 9, 11, 10, 9, 6, 4, 1, -8, -12, -14, -15, -14, -10, -7, -3, 1, 4, 8, 9, 11, 12, 9, 6, 4, 1, -2387, -381, 263, 25, 252, 29, 1995, 1667398844006
-9, -12, -14, -16, -15, -13, -9, -6, -3, 1, 5, 9, 11, 11, 9, 7, 4, 1, -6, -9, -12, -13, -13, -10, -7, -4, 0, 3, 7, 9, 12, 12, 10, 6, 3, 0, -2953, -156, 989, -91, 147, 0, 1995, 1667398844140
-7, -11, -13, -14, -13, -9, -6, -3, 0, 2, 6, 9, 11, 9, 8, 6, 4, 1, -7, -10, -13, -14, -14, -12, -8, -5, -2, 1, 5, 7, 8, 9, 8, 5, 3, 0, -1702, 97, 255, -127, -78, 71, 1995, 1667398844350
-10, -15, -17, -18, -17, -13, -8, -4, 0, 4, 8, 11, 13, 12, 10, 7, 5, 2, -15, -20, -22, -23, -21, -16, -11, -6, -2, 2, 7, 9, 11, 11, 9, 6, 3, 0, -2095, -23, 2, -55, 331, -4, 1995, 1667398844559
-9, -12, -15, -16, -15, -12, -8, -4, 0, 4, 9, 13, 16, 15, 12, 9, 5, 1, -7, -11, -14, -16, -16, -14, -10, -7, -2, 2, 8, 11, 13, 14, 10, 6, 3, 0, -2250, -269, 702, 15, 19, 14, 1995, 1667398844769
-8, -11, -14, -15, -15, -12, -9, -6, -2, 1, 6, 9, 12, 10, 9, 6, 4, 1, -7, -11, -13, -14, -14, -10, -7, -4, 0, 4, 8, 10, 11, 11, 8, 5, 3, 0, -1625, -51, 189, 82, -77, -55, 1995, 1667398844949
-16, -21, -22, -23, -20, -14, -10, -5, -1, 3, 7, 11, 13, 12, 10, 7, 4, 1, -9, -13, -16, -17, -16, -12, -8, -4, 0, 5, 9, 11, 13, 13, 10, 7, 4, 1, -2673, -531, 286, 157, 231, -59, 1995, 1667398845161
-7, -10, -13, -15, -14, -12, -9, -6, -3, 1, 5, 9, 12, 12, 10, 7, 4, 1, -5, -8, -12, -13, -13, -11, -8, -5, -2, 2, 7, 9, 12, 13, 10, 7, 4, 0, -1959, 519, 401, -40, -45, 141, 1995, 1667398845369
-7, -11, -13, -15, -14, -11, -8, -4, -1, 2, 7, 10, 12, 12, 10, 7, 4, 1, -9, -12, -16, -17, -17, -14, -11, -7, -3, 0, 5, 8, 10, 10, 8, 5, 3, 0, -1952, 448, 345, -134, -173, 37, 1995, 1667398845549
-9, -14, -17, -19, -17, -14, -9, -5, 0, 4, 8, 12, 14, 13, 11, 8, 5, 2, -14, -18, -20, -21, -20, -15, -11, -7, -2, 2, 7, 9, 12, 12, 9, 6, 3, 0, -2599, 141, 433, 105, 408, -8, 1995, 1667398845790
-8, -13, -15, -17, -16, -12, -9, -5, -1, 2, 7, 10, 13, 12, 11, 8, 5, 1, -7, -11, -14, -16, -15, -12, -9, -5, -1, 3, 7, 10, 12, 12, 9, 6, 3, 0, -1504, -438, 274, 97, 145, -171, 1995, 1667398845968
-12, -17, -19, -20, -18, -13, -10, -5, -2, 1, 5, 9, 10, 9, 7, 5, 3, 1, -8, -12, -15, -16, -15, -11, -7, -4, 0, 3, 7, 9, 10, 10, 8, 5, 3, 0, -1653, -375, 88, 96, -99, 5, 1995, 1667398846151
-13, -16, -18, -18, -16, -12, -9, -5, -2, 1, 5, 8, 10, 10, 8, 6, 4, 1, -8, -11, -13, -14, -12, -9, -5, -2, 1, 5, 8, 10, 12, 11, 9, 6, 3, 0, -1967, -27, 1182, -272, 232, 22, 1995, 1667398846378
-8, -12, -14, -15, -14, -10, -8, -4, -1, 2, 5, 8, 10, 9, 8, 6, 4, 1, -7, -10, -13, -14, -14, -11, -8, -5, -2, 1, 5, 7, 8, 9, 7, 5, 3, 0, -1857, 162, 460, -124, 6, 171, 1995, 1667398846569
-8, -12, -15, -16, -15, -11, -7, -4, 0, 3, 6, 9, 11, 10, 9, 6, 4, 1, -13, -17, -19, -19, -17, -13, -9, -5, -1, 2, 6, 8, 9, 9, 7, 5, 3, 0, -2001, 205, 248, -105, -55, 7, 1995, 1667398846750
-11, -14, -16, -16, -14, -10, -6, -2, 1, 4, 8, 10, 13, 11, 9, 6, 4, 1, -9, -13, -15, -17, -16, -13, -9, -5, -1, 2, 6, 8, 10, 11, 8, 5, 3, 0, -2568, 815, 1283, 275, 194, 13, 1995, 1667398846957
-9, -12, -14, -16, -14, -11, -8, -5, -2, 1, 5, 8, 11, 10, 8, 6, 3, 1, -9, -12, -14, -14, -13, -10, -7, -3, 0, 3, 8, 9, 10, 10, 8, 5, 3, 0, -1818, -8, 378, 138, -45, -87, 1995, 1667398847203
-15, -19, -20, -20, -17, -13, -8, -5, -1, 2, 5, 8, 11, 10, 8, 6, 4, 1, -9, -13, -15, -16, -15, -11, -7, -3, 0, 3, 7, 9, 10, 10, 8, 6, 3, 0, -2224, -244, -11, 51, 146, 1, 1995, 1667398847349
-5, -9, -12, -14, -13, -11, -8, -5, -2, 0, 4, 7, 10, 9, 8, 6, 3, 1, -4, -8, -11, -13, -13, -11, -8, -4, -1, 2, 6, 8, 10, 10, 9, 6, 3, 0, -2251, 465, 584, 79, -185, 4, 1995, 1667398847608
-7, -10, -12, -14, -12, -9, -6, -3, 0, 3, 6, 8, 10, 9, 8, 5, 3, 1, -7, -11, -14, -15, -14, -12, -8, -5, -2, 1, 5, 7, 8, 8, 7, 4, 2, 0, -1563, 42, 71, -49, -133, 37, 1995, 1667398847770
-10, -14, -17, -18, -16, -12, -8, -4, 0, 3, 7, 10, 12, 10, 9, 7, 5, 2, -15, -19, -21, -22, -19, -14, -9, -5, -1, 2, 6, 8, 9, 9, 8, 5, 3, 0, -2287, 469, 40, -253, 402, 55, 1995, 1667398847950
-8, -12, -15, -17, -16, -13, -9, -6, -1, 2, 6, 10, 13, 12, 10, 8, 5, 1, -5, -9, -13, -15, -15, -13, -9, -6, -2, 2, 6, 9, 11, 11, 9, 6, 3, 0, -2231, -721, 409, 131, 39, -105, 1995, 1667398848194
-9, -13, -15, -17, -16, -12, -9, -6, -2, 1, 5, 8, 10, 9, 7, 5, 3, 1, -7, -11, -13, -15, -14, -10, -7, -4, 0, 3, 7, 9, 10, 9, 7, 5, 3, 0, -1640, -50, 179, 116, -121, -14, 1995, 1667398848373
-15, -19, -20, -21, -18, -13, -9, -5, -2, 1, 5, 8, 11, 10, 9, 6, 4, 1, -9, -12, -14, -15, -14, -10, -7, -3, 0, 3, 7, 9, 11, 11, 9, 6, 3, 0, -2364, -33, 528, 41, 337, -35, 1995, 1667398848580
-6, -9, -13, -15, -14, -12, -9, -6, -2, 0, 4, 8, 10, 10, 9, 6, 4, 1, -6, -9, -13, -14, -14, -12, -9, -5, -2, 1, 5, 7, 9, 10, 8, 6, 3, 0, -1685, 417, 318, -52, 41, 126, 1995, 1667398848758
-6, -10, -13, -14, -13, -10, -8, -5, -1, 1, 5, 8, 10, 9, 8, 6, 4, 1, -8, -12, -15, -16, -16, -13, -10, -6, -3, 0, 4, 6, 8, 8, 7, 4, 3, 0, -1830, 244, 288, -82, -79, -17, 1995, 1667398848966
-9, -13, -16, -17, -15, -12, -8, -4, 0, 3, 7, 11, 13, 13, 11, 8, 5, 2, -11, -15, -17, -18, -17, -14, -10, -6, -2, 0, 5, 7, 10, 11, 9, 6, 3, 0, -2266, -340, 546, 252, 233, -75, 1995, 1667398849181
-8, -12, -14, -16, -15, -11, -8, -5, -1, 1, 5, 9, 12, 12, 10, 7, 4, 2, -7, -10, -13, -14, -13, -11, -7, -4, 0, 3, 7, 9, 11, 12, 9, 6, 3, 0, -1408, -446, 293, 101, 92, -94, 1995, 1667398849420
-11, -15, -18, -19, -17, -12, -9, -5, -2, 1, 5, 9, 10, 9, 8, 5, 3, 1, -8, -11, -14, -15, -14, -10, -7, -3, 0, 4, 8, 9, 10, 10, 8, 5, 3, 0, -1600, 29, 98, 73, -63, 25, 1995, 1667398849567
-13, -16, -18, -18, -16, -12, -9, -6, -3, 0, 4, 8, 11, 11, 9, 7, 4, 1, -9, -11, -13, -13, -12, -8, -5, -2, 1, 5, 9, 10, 12, 12, 9, 6, 4, 0, -2426, -6, 1042, -420, 219, 120, 1995, 1667398849811
-8, -11, -14, -15, -14, -11, -8, -5, -2, 1, 4, 8, 11, 10, 9, 7, 4, 1, -7, -10, -13, -14, -13, -11, -8, -5, -2, 1, 5, 7, 9, 9, 8, 5, 3, 0, -1505, 393, 401, 36, 108, 184, 1995, 1667398849960
-7, -11, -14, -15, -14, -11, -7, -4, -1, 2, 6, 9, 11, 9, 8, 6, 4, 2, -11, -15, -17, -18, -17, -13, -9, -5, -2, 1, 5, 7, 8, 8, 7, 4, 2, 0, -1604, 298, 92, -185, -118, 4, 1995, 1667398850202
-11, -15, -17, -18, -15, -11, -7, -3, 0, 3, 7, 11, 14, 12, 10, 7, 4, 2, -12, -16, -18, -19, -17, -13, -9, -5, -1, 1, 5, 8, 10, 10, 8, 5, 3, 0, -2120, -8, 1114, 611, 312, -155, 1995, 1667398850384
-9, -13, -15, -16, -14, -11, -8, -4, -1, 2, 6, 9, 12, 11, 9, 7, 4, 2, -9, -12, -14, -15, -14, -10, -7, -3, 0, 3, 7, 9, 11, 10, 8, 5, 3, 0, -1531, -305, 289, 163, 104, -174, 1995, 1667398850561
-12, -16, -19, -19, -17, -13, -9, -5, -1, 1, 5, 8, 10, 9, 8, 6, 4, 1, -8, -12, -15, -16, -14, -11, -7, -4, 0, 3, 7, 8, 9, 9, 8, 5, 3, 1, -1983, -402, 255, 141, 4, 53, 1995, 1667398850770
-11, -15, -16, -17, -15, -12, -8, -5, -1, 1, 5, 8, 10, 10, 8, 6, 4, 1, -8, -11, -13, -14, -12, -9, -6, -2, 1, 4, 8, 9, 11, 11, 9, 6, 3, 0, -1705, -40, 951, -208, 125, 23, 1995, 1667398851041
-9, -12, -14, -16, -14, -11, -7, -4, -1, 2, 6, 9, 11, 10, 9, 6, 4, 1, -7, -11, -13, -15, -14, -12, -9, -5, -2, 0, 5, 6, 8, 9, 7, 4, 3, 0, -1661, 175, 416, -209, 0, 118, 1995, 1667398851188
-9, -13, -15, -17, -15, -12, -8, -4, 0, 3, 7, 10, 12, 11, 9, 7, 4, 1, -14, -18, -20, -21, -19, -14, -10, -6, -2, 2, 6, 8, 9, 9, 8, 5, 3, 0, -1871, 398, 281, -146, 18, 33, 1995, 1667398851370
-11, -14, -16, -16, -14, -10, -6, -2, 1, 4, 8, 11, 12, 11, 9, 7, 4, 1, -10, -13, -16, -17, -16, -13, -9, -5, -1, 2, 6, 8, 10, 10, 8, 5, 2, 0, -2570, 656, 1256, 157, 145, 3, 1995, 1667398851578
-8, -11, -13, -15, -13, -11, -8, -5, -2, 1, 5, 8, 11, 9, 8, 6, 3, 1, -7, -10, -12, -13, -12, -10, -7, -4, 0, 3, 7, 8, 10, 9, 7, 5, 3, 0, -1828, -168, 523, 44, -53, -74, 1995, 1667398851759
-13, -16, -18, -19, -16, -12, -8, -4, -1, 2, 5, 8, 10, 10, 8, 6, 4, 1, -7, -10, -13, -14, -13, -10, -7, -4, 0, 3, 6, 8, 10, 10, 8, 6, 3, 1, -2237, -154, 27, -26, 161, 60, 1995, 1667398852004
-7, -11, -13, -15, -15, -12, -9, -6, -3, 0, 5, 8, 11, 11, 10, 7, 4, 1, -4, -8, -11, -13, -13, -12, -9, -6, -2, 1, 6, 8, 11, 12, 9, 6, 3, 0, -2588, 474, 882, -221, -54, 53, 1995, 1667398852181
-11, -16, -19, -21, -19, -14, -10, -5, 0, 4, 8, 12, 13, 10, 9, 6, 4, 2, -9, -15, -19, -22, -22, -19, -15, -10, -5, 0, 5, 7, 8, 9, 7, 4, 3, 0, -1362, 151, 721, -335, -51, 160, 1995, 1667398852390
-14, -19, -22, -22, -19, -14, -9, -4, 0, 4, 8, 11, 13, 11, 10, 7, 5, 2, -21, -25, -27, -26, -22, -16, -10, -5, 0, 3, 8, 9, 10, 10, 8, 5, 3, 0, -2577, -183, 271, -118, 187, -15, 1995, 1667398852568
-12, -16, -19, -20, -17, -12, -8, -3, 1, 5, 9, 12, 14, 12, 9, 7, 4, 1, -7, -11, -15, -18, -18, -16, -12, -7, -3, 1, 6, 9, 10, 10, 8, 5, 2, 0, -2970, -206, 1064, -90, 86, 1, 1995, 1667398852789
-9, -12, -14, -15, -14, -11, -8, -4, -1, 1, 5, 8, 10, 8, 7, 5, 3, 1, -7, -10, -13, -13, -13, -10, -7, -4, 0, 3, 6, 8, 8, 8, 7, 4, 2, 0, -1632, -70, 179, 60, -112, -35, 1995, 1667398853009
-12, -16, -17, -17, -15, -11, -7, -4, -1, 1, 5, 7, 10, 9, 8, 6, 3, 1, -8, -11, -13, -14, -12, -9, -5, -2, 0, 4, 7, 8, 10, 10, 8, 6, 3, 0, -2399, -575, -90, 40, 144, 9, 1995, 1667398853175
-7, -10, -12, -15, -15, -12, -10, -6, -3, 0, 4, 8, 11, 10, 9, 7, 4, 1, -4, -8, -11, -13, -13, -12, -9, -6, -2, 1, 6, 8, 10, 12, 9, 6, 4, 0, -2150, 195, 791, -136, 2, 42, 1995, 1667398853381
-8, -11, -14, -15, -14, -11, -8, -4, -1, 2, 6, 9, 11, 9, 8, 6, 4, 1, -7, -11, -15, -16, -16, -13, -10, -7, -3, 0, 4, 6, 8, 9, 7, 4, 3, 0, -1634, -71, 232, -122, 12, 40, 1995, 1667398853612
-11, -16, -18, -19, -17, -13, -8, -4, 0, 3, 7, 10, 12, 11, 9, 7, 4, 2, -16, -21, -23, -23, -21, -16, -11, -6, -1, 2, 7, 8, 10, 10, 8, 5, 3, 0, -2393, 295, 165, -171, 145, 70, 1995, 1667398853770
-10, -14, -16, -18, -16, -12, -8, -4, 0, 4, 9, 12, 15, 13, 11, 8, 5, 2, -9, -12, -16, -18, -17, -14, -10, -6, -2, 2, 7, 10, 12, 12, 9, 6, 3, 0, -2773, -546, 1093, -58, 97, 55, 1995, 1667398853977
-8, -11, -13, -15, -14, -11, -8, -5, -1, 2, 6, 9, 12, 11, 9, 7, 4, 1, -7, -10, -13, -14, -13, -10, -7, -4, 0, 3, 7, 9, 11, 11, 9, 5, 3, 0, -1616, -282, 314, 96, -34, -39, 1995, 1667398854188
-12, -16, -18, -18, -15, -11, -7, -3, 0, 3, 6, 9, 11, 10, 9, 7, 4, 1, -7, -11, -14, -15, -14, -11, -7, -4, 0, 3, 7, 9, 10, 10, 9, 6, 3, 0, -1882, -28, 189, 38, 137, 68, 1995, 1667398854369
-5, -9, -11, -14, -13, -11, -8, -5, -2, 0, 4, 8, 11, 11, 10, 7, 4, 1, -5, -8, -12, -13, -13, -10, -7, -4, -1, 2, 7, 9, 11, 12, 10, 6, 3, 1, -2200, 1067, 634, 47, -87, 9, 1995, 1667398854579
-7, -10, -13, -15, -14, -11, -8, -5, -2, 1, 5, 9, 11, 10, 9, 7, 4, 1, -6, -10, -13, -15, -14, -11, -8, -5, -1, 2, 6, 8, 11, 11, 9, 6, 3, 0, -1698, 413, 330, -13, 37, -49, 1995, 1667398854788
-7, -10, -13, -14, -13, -10, -8, -4, -1, 1, 5, 8, 11, 11, 9, 7, 4, 1, -9, -11, -13, -14, -13, -9, -6, -2, 1, 4, 8, 9, 11, 12, 9, 6, 4, 0, -2285, 448, 675, -133, -6, -14, 1995, 1667398854997
-11, -15, -17, -18, -16, -12, -8, -4, 0, 3, 7, 10, 13, 11, 9, 7, 4, 1, -9, -13, -16, -17, -16, -12, -8, -4, 0, 3, 8, 9, 11, 11, 9, 6, 3, 0, -2088, -35, 403, -32, 87, -6, 1995, 1667398855178
-11, -16, -18, -19, -17, -12, -8, -4, 0, 5, 9, 12, 13, 12, 10, 7, 4, 2, -10, -14, -17, -19, -17, -13, -8, -4, 0, 4, 9, 10, 11, 11, 9, 6, 4, 0, -2067, 13, 302, 47, 32, -14, 1995, 1667398855392
-13, -18, -21, -21, -19, -14, -8, -3, 1, 5, 9, 12, 14, 12, 10, 7, 5, 1, -14, -18, -21, -21, -19, -13, -8, -3, 2, 6, 10, 11, 12, 12, 9, 6, 3, 1, -1792, 66, 402, 21, -15, 6, 1995, 1667398855651
-13, -17, -19, -19, -17, -12, -7, -3, 1, 4, 8, 11, 13, 12, 10, 7, 4, 2, -12, -16, -18, -18, -16, -12, -7, -4, 1, 5, 8, 10, 11, 11, 9, 6, 3, 0, -2059, -27, 273, 27, 79, -8, 1995, 1667398855779
-12, -16, -18, -19, -16, -11, -7, -3, 1, 4, 8, 11, 13, 11, 10, 7, 4, 1, -11, -15, -17, -18, -16, -12, -8, -3, 0, 4, 8, 9, 11, 11, 9, 6, 3, 0, -1991, 2, 306, 26, 68, -8, 1995, 1667398855988
-12, -16, -19, -19, -16, -11, -7, -3, 1, 4, 8, 11, 13, 11, 10, 7, 4, 1, -11, -15, -18, -18, -16, -12, -7, -3, 0, 4, 8, 10, 11, 11, 9, 6, 3, 0, -1993, 60, 380, 14, 58, 1, 1995, 1667398856199
-12, -16, -18, -19, -16, -11, -7, -3, 0, 4, 8, 11, 13, 11, 10, 7, 4, 2, -11, -15, -17, -18, -16, -11, -7, -3, 1, 4, 8, 9, 11, 11, 9, 6, 3, 0, -1992, 23, 334, 20, 55, -6, 1995, 1667398856382
-12, -16, -18, -18, -15, -11, -7, -3, 1, 4, 7, 10, 12, 11, 10, 7, 4, 1, -11, -15, -17, -17, -16, -11, -7, -3, 0, 4, 8, 10, 11, 11, 9, 6, 3, 0, -1984, 9, 327, 12, 58, -3, 1995, 1667398856586
-12, -16, -18, -18, -15, -11, -7, -3, 1, 4, 7, 10, 12, 11, 10, 7, 4, 1, -11, -15, -17, -17, -15, -11, -7, -3, 0, 4, 8, 9, 11, 11, 9, 6, 3, 0, -2036, 25, 317, 10, 43, -1, 1995, 1667398856912
-12, -16, -18, -18, -15, -11, -7, -3, 0, 4, 7, 10, 12, 11, 9, 7, 4, 1, -11, -15, -17, -17, -15, -11, -7, -3, 0, 4, 8, 9, 11, 11, 9, 6, 3, 0, -2015, 22, 294, 29, 113, -6, 1995, 1667398856979
-12, -15, -17, -18, -14, -10, -7, -3, 0, 4, 7, 10, 12, 11, 9, 7, 4, 1, -11, -15, -17, -17, -15, -11, -6, -3, 1, 4, 8, 9, 11, 11, 9, 6, 3, 0, -2034, 42, 311, 40, 102, -9, 1995, 1667398857188
-12, -15, -17, -18, -15, -10, -7, -3, 1, 4, 7, 10, 12, 11, 9, 7, 4, 1, -11, -15, -16, -17, -15, -11, -7, -3, 1, 4, 8, 9, 10, 11, 9, 6, 3, 0, -2029, 25, 289, 35, 100, -5, 1995, 1667398857421
-12, -15, -17, -17, -14, -10, -6, -2, 1, 4, 7, 10, 12, 11, 10, 7, 4, 1, -11, -14, -16, -17, -15, -10, -6, -3, 0, 4, 8, 9, 10, 11, 9, 6, 3, 0, -2011, 28, 282, 29, 88, -8, 1995, 1667398857579
-12, -15, -17, -18, -15, -10, -6, -2, 0, 4, 7, 10, 12, 11, 9, 7, 4, 1, -11, -14, -16, -17, -15, -11, -7, -3, 1, 4, 8, 9, 10, 11, 9, 6, 3, 0, -2038, 60, 315, 23, 78, -10, 1995, 1667398857809
-12, -15, -17, -17, -15, -10, -7, -3, 1, 4, 8, 11, 12, 11, 10, 7, 4, 1, -11, -14, -16, -17, -15, -11, -7, -3, 0, 4, 8, 9, 11, 11, 9, 6, 3, 0, -2026, -4, 296, 13, 84, -5, 1995, 1667398857999
-11, -15, -17, -17, -15, -11, -7, -3, 1, 4, 8, 11, 12, 11, 10, 7, 4, 2, -11, -14, -16, -17, -15, -11, -7, -3, 0, 4, 8, 9, 11, 11, 9, 6, 3, 0, -2020, -10, 274, 19, 38, -9, 1995, 1667398858179
-12, -16, -18, -18, -16, -12, -7, -3, 0, 4, 8, 11, 13, 11, 10, 7, 4, 1, -11, -14, -17, -18, -16, -12, -8, -3, 0, 4, 9, 10, 11, 11, 9, 6, 3, 0, -2001, 37, 338, 17, 74, -6, 1995, 1667398858388
-11, -15, -17, -18, -16, -11, -7, -3, 0, 4, 8, 11, 12, 11, 10, 7, 4, 1, -11, -15, -17, -17, -15, -11, -7, -3, 0, 4, 8, 10, 11, 11, 9, 6, 3, 0, -1999, 10, 346, 12, 65, 0, 1995, 1667398858602
-11, -15, -17, -18, -15, -11, -7, -3, 0, 4, 8, 10, 12, 11, 10, 7, 4, 1, -10, -14, -16, -17, -15, -11, -7, -3, 0, 4, 8, 10, 11, 12, 9, 6, 3, 0, -1999, -4, 310, 13, 62, -2, 1995, 1667398858835
-12, -15, -17, -18, -15, -11, -7, -3, 0, 4, 7, 10, 12, 11, 9, 7, 4, 1, -10, -14, -16, -17, -15, -11, -7, -3, 0, 4, 8, 9, 11, 11, 9, 6, 3, 0, -2025, 8, 323, 8, 55, -2, 1995, 1667398858991
-11, -15, -17, -18, -15, -11, -7, -3, 0, 3, 7, 10, 12, 11, 9, 7, 4, 1, -11, -14, -17, -17, -15, -11, -7, -3, 1, 4, 8, 9, 11, 11, 9, 6, 3, 0, -2039, 9, 299, 36, 104, -5, 1995, 1667398859218
-11, -15, -17, -18, -15, -11, -7, -3, 0, 3, 7, 10, 12, 11, 9, 7, 4, 2, -11, -14, -17, -17, -15, -11, -7, -3, 0, 4, 8, 10, 11, 11, 9, 6, 3, 0, -2029, -10, 288, 41, 105, -9, 1995, 1667398859407
-12, -16, -18, -18, -16, -11, -7, -3, 0, 4, 7, 10, 12, 11, 9, 7, 4, 1, -11, -15, -17, -18, -16, -12, -7, -3, 0, 4, 8, 9, 11, 11, 9, 6, 3, 0, -2013, 31, 307, 48, 119, -3, 1995, 1667398859588
-12, -15, -17, -17, -15, -11, -7, -3, 0, 4, 7, 10, 12, 11, 9, 7, 4, 1, -11, -15, -16, -17, -15, -11, -7, -3, 0, 4, 8, 9, 10, 11, 9, 6, 3, 0, -2005, -9, 305, 52, 80, -20, 1995, 1667398859798
-12, -15, -17, -17, -14, -10, -6, -3, 0, 4, 7, 10, 12, 11, 9, 7, 4, 1, -11, -14, -16, -16, -14, -10, -6, -3, 0, 4, 8, 9, 10, 11, 9, 6, 3, 0, -2018, 23, 289, 30, 93, -8, 1995, 1667398860010
-12, -15, -17, -17, -14, -9, -6, -2, 1, 4, 7, 10, 11, 10, 9, 7, 4, 1, -10, -13, -15, -15, -13, -10, -6, -3, 0, 3, 7, 8, 10, 11, 8, 5, 3, 0, -2066, 15, 281, 35, 77, -15, 1995, 1667398860189
-11, -15, -16, -16, -13, -9, -6, -2, 0, 4, 7, 10, 11, 11, 9, 7, 4, 1, -10, -13, -15, -15, -14, -10, -6, -3, 0, 3, 7, 8, 10, 11, 9, 6, 3, 0, -2053, -23, 278, 23, 54, -7, 1995, 1667398860398
